run_id,scenario_id,t,x,y,theta,v,omega,e_line,line_loss_flag,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,obstacle_flag,fault_flag,u_L,u_R,sat_flag_L,sat_flag_R,safety_violation,notes
Team05_S1_iter14,S1,40.520,9.7825,0.0308,-0.4481,0.2551,-1.7852,0.0301,0,0.0662,0.3031,0.8297,0.5414,0.5789,0,0,0.4894,0.1506,0,0,0,
Team05_S1_iter14,S1,40.530,9.7848,0.0309,-0.4609,0.2537,-0.6708,0.0308,0,0.0234,0.2544,0.7593,0.4629,0.6313,0,0,0.3961,0.2439,0,0,0,
Team05_S1_iter14,S1,40.540,9.7871,0.0298,-0.4460,0.2552,-0.1913,0.0309,0,0.0519,0.2660,0.7818,0.4651,0.6405,0,0,0.3509,0.2891,0,0,0,
Team05_S1_iter14,S1,40.550,9.7894,0.0185,-0.4464,0.2549,0.6829,0.0298,0,0.0723,0.3144,0.7965,0.5693,0.5146,0,0,0.2495,0.3905,0,0,0,
Team05_S1_iter14,S1,40.560,9.7909,0.0135,-0.3722,0.1756,8.4013,0.0185,0,0.0894,0.5495,0.9405,1.0000,0.9585,0,0,-0.5722,1.0000,0,1,0,
Team05_S1_iter14,S1,40.570,9.7935,0.0116,-0.3231,0.2705,4.3745,0.0135,0,0.2758,0.7021,0.1989,0.8029,0.9114,0,0,-0.0753,0.7153,0,0,0,
Team05_S1_iter14,S1,40.580,9.7959,0.0096,-0.3073,0.2604,1.6582,0.0116,0,0.2725,0.7703,0.4119,0.6845,0.8240,0,0,0.1765,0.4635,0,0,0,
Team05_S1_iter14,S1,40.590,9.7984,0.0164,-0.2858,0.2634,1.8219,0.0096,0,0.3019,0.8170,0.5594,0.5076,0.7380,0,0,0.1679,0.4721,0,0,0,
Team05_S1_iter14,S1,40.600,9.8009,0.0235,-0.3373,0.2577,-5.9163,0.0164,0,0.1403,0.5889,0.9770,0.9225,0.9183,0,0,0.8734,-0.2334,0,0,0,
Team05_S1_iter14,S1,40.610,9.8032,0.0126,-0.4102,0.2427,-6.0840,0.0235,0,0.1128,0.4247,0.9286,0.9475,1.0000,0,0,0.8994,-0.2594,0,0,0,
Team05_S1_iter14,S1,40.620,9.8052,0.0139,-0.3364,0.2210,8.4138,0.0126,0,0.2289,0.7427,0.3068,0.7621,0.8588,0,0,-0.5459,1.0000,0,1,0,
Team05_S1_iter14,S1,40.630,9.8076,0.0161,-0.3504,0.2522,-1.0609,0.0139,0,0.2209,0.6883,0.1259,0.8349,0.9011,0,0,0.4335,0.2065,0,0,0,
Team05_S1_iter14,S1,40.640,9.8100,0.0188,-0.3482,0.2540,-1.9133,0.0161,0,0.1978,0.6450,1.0000,0.9386,0.9298,0,0,0.5037,0.1363,0,0,0,
Team05_S1_iter14,S1,40.650,9.8124,0.0193,-0.3699,0.2519,-2.3912,0.0188,0,0.1639,0.5561,0.9721,0.9828,0.9601,0,0,0.5514,0.0886,0,0,0,
Team05_S1_iter14,S1,40.660,9.8148,0.0212,-0.3756,0.2565,-0.5413,0.0193,0,0.1410,0.5352,0.9842,0.9991,0.9681,0,0,0.3664,0.2736,0,0,0,
Team05_S1_iter14,S1,40.670,9.8171,0.0269,-0.3898,0.2507,-1.6294,0.0212,0,0.1265,0.4969,0.9293,1.0000,0.9849,0,0,0.4860,0.1540,0,0,0,
Team05_S1_iter14,S1,40.680,9.8195,0.0267,-0.4476,0.2603,-5.1310,0.0269,0,0.0530,0.3487,0.8392,0.7956,0.2456,0,0,0.7974,-0.1574,0,0,0,
Team05_S1_iter14,S1,40.690,9.8218,0.0269,-0.4687,0.2561,0.1094,0.0267,0,0.0769,0.3486,0.8465,0.8385,0.2352,0,0,0.3161,0.3239,0,0,0,
Team05_S1_iter14,S1,40.700,9.8241,0.0288,-0.4945,0.2555,-0.2658,0.0269,0,0.0817,0.3861,0.8858,0.7916,0.2631,0,0,0.3515,0.2885,0,0,0,
Team05_S1_iter14,S1,40.710,9.8264,0.0240,-0.5225,0.2576,-1.8855,0.0288,0,0.0861,0.2898,0.8399,0.6468,0.4584,0,0,0.4932,0.1468,0,0,0,
Team05_S1_iter14,S1,40.720,9.8286,0.0207,-0.4964,0.2623,4.0472,0.0240,0,0.0877,0.4280,0.9443,0.9158,0.9720,0,0,-0.0526,0.6926,0,0,0,
Team05_S1_iter14,S1,40.730,9.8309,0.0233,-0.4697,0.2591,2.7013,0.0207,0,0.1224,0.5138,0.9581,1.0000,0.9707,0,0,0.0717,0.5683,0,0,0,
Team05_S1_iter14,S1,40.740,9.8332,0.0179,-0.4811,0.2531,-2.2512,0.0233,0,0.1319,0.4346,0.9582,0.9608,0.9856,0,0,0.5365,0.1035,0,0,0,
Team05_S1_iter14,S1,40.750,9.8355,0.0217,-0.4255,0.2635,4.5814,0.0179,0,0.1718,0.5737,0.9849,0.9829,0.9490,0,0,-0.1024,0.7424,0,0,0,
Team05_S1_iter14,S1,40.760,9.8378,0.0164,-0.4423,0.2489,-3.2817,0.0217,0,0.1082,0.4883,0.9683,0.9526,0.9893,0,0,0.6366,0.0034,0,0,0,
Team05_S1_iter14,S1,40.770,9.8401,0.0176,-0.3891,0.2628,4.4183,0.0164,0,0.1589,0.6347,0.9981,0.9670,0.9218,0,0,-0.0875,0.7275,0,0,0,
Team05_S1_iter14,S1,40.780,9.8425,0.0161,-0.3984,0.2529,-0.9754,0.0176,0,0.1008,0.5647,1.0000,0.9956,0.9225,0,0,0.4239,0.2161,0,0,0,
Team05_S1_iter14,S1,40.790,9.8449,0.0145,-0.3761,0.2594,1.2746,0.0161,0,0.1827,0.6092,0.9750,0.9329,0.9015,0,0,0.2126,0.4274,0,0,0,
Team05_S1_iter14,S1,40.800,9.8473,0.0058,-0.3754,0.2611,1.4899,0.0145,0,0.2235,0.7217,0.0718,0.8589,0.8672,0,0,0.1960,0.4440,0,0,0,
Team05_S1_iter14,S1,40.810,9.8499,-0.0040,-0.2947,0.2795,7.4852,0.0058,0,0.3831,0.8833,0.8282,0.0987,0.6533,0,0,-0.3704,1.0000,0,1,0,
Team05_S1_iter14,S1,40.820,9.8520,-0.0095,-0.2091,0.2226,7.8629,-0.0040,0,0.6343,0.9757,0.9350,0.8894,0.4348,0,0,-0.4660,1.0000,0,1,0,
Team05_S1_iter14,S1,40.830,9.8546,-0.0037,-0.1627,0.2642,4.8446,-0.0095,0,0.7907,0.5126,0.5590,0.8682,0.2835,0,0,-0.1268,0.7668,0,0,0,
Team05_S1_iter14,S1,40.840,9.8572,-0.0081,-0.2067,0.2591,-4.9205,-0.0037,0,0.6177,1.0000,0.9661,0.9143,0.4474,0,0,0.7786,-0.1386,0,0,0,
Team05_S1_iter14,S1,40.850,9.8598,-0.0043,-0.1507,0.2692,3.9165,-0.0081,0,0.7545,0.3431,0.7500,0.8707,0.3328,0,0,-0.0321,0.6721,0,0,0,
Team05_S1_iter14,S1,40.860,9.8623,-0.0054,-0.1702,0.2478,-3.0991,-0.0043,0,0.6562,1.0000,0.9472,0.9382,0.4580,0,0,0.6215,0.0185,0,0,0,
Team05_S1_iter14,S1,40.870,9.8648,-0.0023,-0.1605,0.2560,1.0254,-0.0054,0,0.6359,0.0319,0.8398,0.9318,0.4288,0,0,0.2238,0.4162,0,0,0,
Team05_S1_iter14,S1,40.880,9.8673,-0.0093,-0.1853,0.2546,-2.6680,-0.0023,0,0.5673,1.0000,0.9758,0.9630,0.4615,0,0,0.5724,0.0676,0,0,0,
Team05_S1_iter14,S1,40.890,9.8699,-0.0060,-0.1164,0.2640,6.0846,-0.0093,0,0.7718,0.4672,0.6438,0.8235,0.3295,0,0,-0.2447,0.8847,0,0,0,
Team05_S1_iter14,S1,40.900,9.8724,-0.0085,-0.1339,0.2544,-2.7382,-0.0060,0,0.7050,0.1548,0.8589,0.9105,0.3972,0,0,0.5792,0.0608,0,0,0,
Team05_S1_iter14,S1,40.910,9.8750,-0.0154,-0.0845,0.2581,2.2536,-0.0085,0,0.7728,0.4118,0.6855,0.8422,0.3245,0,0,0.1127,0.5273,0,0,0,
Team05_S1_iter14,S1,40.920,9.8776,-0.0190,-0.0291,0.2619,6.0069,-0.0154,0,0.9328,0.8947,0.9827,0.6205,0.2503,0,0,-0.2389,0.8789,0,0,0,
Team05_S1_iter14,S1,40.930,9.8801,-0.0215,0.0050,0.2569,3.2732,-0.0190,0,0.9741,1.0000,0.9893,0.5666,0.1439,0,0,0.0144,0.6256,0,0,0,
Team05_S1_iter14,S1,40.940,9.8828,-0.0247,0.0471,0.2614,2.3555,-0.0215,0,0.9962,0.9903,0.9827,0.5176,0.1338,0,0,0.1093,0.5307,0,0,0,
Team05_S1_iter14,S1,40.950,9.8853,-0.0303,0.0780,0.2535,2.8369,-0.0247,0,0.9915,0.9235,0.9158,0.4425,0.0496,0,0,0.0504,0.5896,0,0,0,
Team05_S1_iter14,S1,40.960,9.8880,-0.0253,0.1315,0.2709,5.0983,-0.0303,0,0.5887,0.4894,0.7899,0.3197,0.0470,0,0,-0.1449,0.7849,0,0,0,
Team05_S1_iter14,S1,40.970,9.8904,-0.0292,0.0926,0.2418,-3.9111,-0.0253,0,0.0471,0.8852,0.8982,0.4076,0.0548,0,0,0.7014,-0.0614,0,0,0,
Team05_S1_iter14,S1,40.980,9.8930,-0.0328,0.1358,0.2670,3.6295,-0.0292,0,0.5020,0.6237,0.8091,0.3373,0.0555,0,0,-0.0068,0.6468,0,0,0,
Team05_S1_iter14,S1,40.990,9.8956,-0.0431,0.1786,0.2583,3.2879,-0.0328,0,0.7376,0.2437,0.7126,0.2401,0.0354,0,0,0.0147,0.6253,0,0,0,
Team05_S1_iter14,S1,41.000,9.8978,-0.0372,0.2631,0.2186,8.2966,-0.0431,0,0.8988,0.9396,0.4400,0.0847,0.0000,0,0,-0.5303,1.0000,0,1,0,
Team05_S1_iter14,S1,41.010,9.9002,-0.0443,0.2103,0.2572,-4.8282,-0.0372,0,0.9676,1.0000,0.6398,0.1662,0.0047,0,0,0.7716,-0.1316,0,0,0,
Team05_S1_iter14,S1,41.020,9.9027,-0.0495,0.2750,0.2558,6.3502,-0.0443,0,0.9325,0.9087,0.4405,0.0919,0.0147,0,0,-0.2755,0.9155,0,0,0,
Team05_S1_iter14,S1,41.030,9.9054,-0.0565,0.3310,0.2762,5.0108,-0.0495,0,0.6338,0.8376,0.3073,0.0549,0.0000,0,0,-0.1315,0.7715,0,0,0,
Team05_S1_iter14,S1,41.040,9.9079,-0.0584,0.4027,0.2601,6.3603,-0.0565,0,0.9877,0.6114,0.1865,0.0408,0.0000,0,0,-0.2735,0.9135,0,0,0,
Team05_S1_iter14,S1,41.050,9.9102,-0.0560,0.4143,0.2584,2.0413,-0.0584,0,0.9802,0.5975,0.1715,0.0240,0.0193,0,0,0.1337,0.5063,0,0,0,
Team05_S1_iter14,S1,41.060,9.9126,-0.0509,0.3914,0.2548,-1.6562,-0.0560,0,1.0000,0.6867,0.1778,0.0362,0.0000,0,0,0.4782,0.1618,0,0,0,
Team05_S1_iter14,S1,41.070,9.9149,-0.0454,0.3542,0.2480,-3.9506,-0.0509,0,0.4918,0.7789,0.2437,0.0475,0.0000,0,0,0.6988,-0.0588,0,0,0,
Team05_S1_iter14,S1,41.080,9.9172,-0.0450,0.3201,0.2510,-4.3953,-0.0454,0,0.8864,0.8969,0.3643,0.0858,0.0185,0,0,0.7369,-0.0969,0,0,0,
Team05_S1_iter14,S1,41.090,9.9197,-0.0424,0.3340,0.2564,0.1844,-0.0450,0,0.9013,0.9146,0.4238,0.1062,0.0101,0,0,0.3181,0.3219,0,0,0,
Team05_S1_iter14,S1,41.100,9.9221,-0.0401,0.3171,0.2541,-1.9569,-0.0424,0,0.9310,0.9285,0.4530,0.0906,0.0000,0,0,0.5076,0.1324,0,0,0,
Team05_S1_iter14,S1,41.110,9.9245,-0.0399,0.3046,0.2558,-1.6725,-0.0401,0,0.9725,0.9569,0.5453,0.1275,0.0000,0,0,0.4774,0.1626,0,0,0,
Team05_S1_iter14,S1,41.120,9.9269,-0.0463,0.2885,0.2561,0.0966,-0.0399,0,1.0000,0.9543,0.5102,0.1343,0.0012,0,0,0.3140,0.3260,0,0,0,
Team05_S1_iter14,S1,41.130,9.9294,-0.0428,0.3444,0.2620,5.7809,-0.0463,0,0.8035,0.8848,0.3455,0.0623,0.0000,0,0,-0.2175,0.8575,0,0,0,
Team05_S1_iter14,S1,41.140,9.9318,-0.0443,0.3217,0.2469,-2.5251,-0.0428,0,0.9605,0.9430,0.4607,0.1163,0.0143,0,0,0.5714,0.0686,0,0,0,
Team05_S1_iter14,S1,41.150,9.9342,-0.0503,0.3313,0.2568,1.5591,-0.0443,0,0.9518,0.9343,0.4366,0.0522,0.0000,0,0,0.1761,0.4639,0,0,0,
Team05_S1_iter14,S1,41.160,9.9366,-0.0508,0.3834,0.2550,5.4268,-0.0503,0,0.5134,0.7937,0.2779,0.0739,0.0000,0,0,-0.1896,0.8296,0,0,0,
Team05_S1_iter14,S1,41.170,9.9390,-0.0417,0.3942,0.2580,0.8995,-0.0508,0,0.4774,0.7861,0.2675,0.0319,0.0148,0,0,0.2458,0.3942,0,0,0,
Team05_S1_iter14,S1,41.180,9.9411,-0.0397,0.3202,0.2229,-7.2467,-0.0417,0,0.9500,0.9781,0.5048,0.1329,0.0000,0,0,1.0000,-0.3839,1,0,0,
Team05_S1_iter14,S1,41.190,9.9435,-0.0279,0.3030,0.2548,-1.3670,-0.0397,0,0.9617,0.9698,0.5826,0.1361,0.0000,0,0,0.4520,0.1880,0,0,0,
Team05_S1_iter14,S1,41.200,9.9451,-0.0310,0.2101,0.1669,-8.6239,-0.0279,0,0.3394,0.7121,0.8179,0.3379,0.0486,0,0,1.0000,-0.6101,1,0,0,
Team05_S1_iter14,S1,41.210,9.9476,-0.0342,0.2511,0.2619,2.9600,-0.0310,0,0.6504,0.4562,0.7848,0.2714,0.0449,0,0,0.0512,0.5888,0,0,0,
Team05_S1_iter14,S1,41.220,9.9501,-0.0351,0.2727,0.2596,2.9592,-0.0342,0,0.8572,0.1156,0.6920,0.1844,0.0000,0,0,0.0479,0.5921,0,0,0,
Team05_S1_iter14,S1,41.230,9.9526,-0.0337,0.2666,0.2564,1.0665,-0.0351,0,0.9008,1.0000,0.6443,0.1928,0.0031,0,0,0.2215,0.4185,0,0,0,
Team05_S1_iter14,S1,41.240,9.9551,-0.0322,0.2694,0.2546,-0.9346,-0.0337,0,0.8426,0.1236,0.6951,0.2377,0.0338,0,0,0.4139,0.2261,0,0,0,
Team05_S1_iter14,S1,41.250,9.9575,-0.0338,0.2705,0.2527,-0.9252,-0.0322,0,0.7216,0.3426,0.7364,0.2588,0.0388,0,0,0.4206,0.2194,0,0,0,
Team05_S1_iter14,S1,41.260,9.9600,-0.0242,0.2857,0.2578,1.5896,-0.0338,0,0.8235,0.1464,0.6960,0.2483,0.0330,0,0,0.1759,0.4641,0,0,0,
Team05_S1_iter14,S1,41.270,9.9621,-0.0285,0.2024,0.2217,-7.6225,-0.0242,0,1.0000,0.9364,0.9129,0.4403,0.0981,0,0,1.0000,-0.4339,1,0,0,
Team05_S1_iter14,S1,41.280,9.9646,-0.0331,0.2564,0.2562,3.8675,-0.0285,0,0.4245,0.6953,0.8616,0.3284,0.0556,0,0,-0.0423,0.6823,0,0,0,
Team05_S1_iter14,S1,41.290,9.9672,-0.0224,0.3058,0.2619,4.2166,-0.0331,0,0.8131,0.2313,0.7240,0.2050,0.0113,0,0,-0.0692,0.7092,0,0,0,
Team05_S1_iter14,S1,41.300,9.9687,-0.0233,0.2464,0.1663,-8.0294,-0.0224,0,0.9998,0.9663,0.9375,0.4686,0.0695,0,0,1.0000,-0.5234,1,0,0,
Team05_S1_iter14,S1,41.310,9.9713,-0.0276,0.2566,0.2589,1.0389,-0.0233,0,1.0000,0.9453,0.9603,0.4451,0.0740,0,0,0.2353,0.4047,0,0,0,
Team05_S1_iter14,S1,41.320,9.9737,-0.0259,0.2906,0.2555,3.8316,-0.0276,0,0.3152,0.7000,0.8491,0.3266,0.0933,0,0,-0.0398,0.6798,0,0,0,
Team05_S1_iter14,S1,41.330,9.9762,-0.0221,0.2679,0.2532,-1.1653,-0.0259,0,0.1251,0.8455,0.9050,0.3901,0.0470,0,0,0.4391,0.2009,0,0,0,
Team05_S1_iter14,S1,41.340,9.9785,-0.0249,0.2333,0.2476,-2.9339,-0.0221,0,0.9824,0.9791,0.9482,0.4790,0.0866,0,0,0.6069,0.0331,0,0,0,
Team05_S1_iter14,S1,41.350,9.9810,-0.0224,0.2429,0.2524,2.4485,-0.0249,0,1.0000,0.8863,0.9195,0.4184,0.0657,0,0,0.0843,0.5557,0,0,0,
Team05_S1_iter14,S1,41.360,9.9835,-0.0197,0.2199,0.2538,-1.9519,-0.0224,0,1.0000,0.9781,0.9420,0.4694,0.1343,0,0,0.5076,0.1324,0,0,0,
Team05_S1_iter14,S1,41.370,9.9859,-0.0191,0.1878,0.2509,-2.0748,-0.0197,0,0.9780,0.9711,0.9872,0.5633,0.1322,0,0,0.5246,0.1154,0,0,0,
Team05_S1_iter14,S1,41.380,9.9884,-0.0184,0.1905,0.2550,-0.2537,-0.0191,0,0.9690,1.0000,0.9819,0.5770,0.1476,0,0,0.3567,0.2833,0,0,0,
Team05_S1_iter14,S1,41.390,9.9909,-0.0242,0.1701,0.2557,-0.4271,-0.0184,0,0.9209,0.9855,0.9796,0.5543,0.1487,0,0,0.3633,0.2767,0,0,0,
Team05_S1_iter14,S1,41.400,9.9934,-0.0209,0.2146,0.2547,5.1302,-0.0242,0,0.9855,0.9349,0.9492,0.4220,0.0949,0,0,-0.1620,0.8020,0,0,0,
Team05_S1_iter14,S1,41.410,9.9958,-0.0184,0.1863,0.2443,-2.4668,-0.0209,0,1.0000,1.0000,1.0000,0.5472,0.1048,0,0,0.5703,0.0697,0,0,0,
Team05_S1_iter14,S1,41.420,9.9983,-0.0197,0.1647,0.2533,-2.0131,-0.0184,0,0.9421,0.9968,0.9903,0.5827,0.1841,0,0,0.5143,0.1257,0,0,0,
Team05_S1_iter14,S1,41.430,10.0009,-0.0277,0.1745,0.2621,1.4698,-0.0197,0,0.9800,1.0000,0.9513,0.5298,0.1242,0,0,0.2016,0.4384,0,0,0,
Team05_S1_iter14,S1,41.440,10.0035,-0.0210,0.2465,0.2642,7.0826,-0.0277,0,0.3595,0.7114,0.8297,0.3598,0.0374,0,0,-0.3390,0.9790,0,0,0,
Team05_S1_iter14,S1,41.450,10.0058,-0.0148,0.1854,0.2382,-5.4636,-0.0210,0,1.0000,1.0000,0.9602,0.4913,0.1322,0,0,0.8455,-0.2055,0,0,0,
Team05_S1_iter14,S1,41.460,10.0081,-0.0054,0.1250,0.2373,-5.0216,-0.0148,0,0.9150,0.8682,0.0000,0.6718,0.1888,0,0,0.8058,-0.1658,0,0,0,
Team05_S1_iter14,S1,41.470,10.0103,-0.0006,0.0375,0.2193,-7.6081,-0.0054,0,0.6919,0.0375,0.8630,0.8971,0.3864,0,0,1.0000,-0.4336,1,0,0,
Team05_S1_iter14,S1,41.480,10.0128,0.0057,-0.0195,0.2513,-3.9992,-0.0006,0,0.5349,1.0000,0.9866,0.9413,0.5230,0,0,0.6999,-0.0599,0,0,0,
Team05_S1_iter14,S1,41.490,10.0153,0.0097,-0.0743,0.2497,-5.4051,0.0057,0,0.3780,0.8995,0.8440,0.1053,0.6798,0,0,0.8316,-0.1916,0,0,0,
Team05_S1_iter14,S1,41.500,10.0179,0.0152,-0.1035,0.2541,-3.3788,0.0097,0,0.3253,0.8097,0.5883,0.5200,0.7714,0,0,0.6391,0.0009,0,0,0,
Team05_S1_iter14,S1,41.510,10.0203,0.0172,-0.1504,0.2408,-4.6594,0.0152,0,0.1836,0.6464,0.9783,0.8989,0.9007,0,0,0.7701,-0.1301,0,0,0,
Team05_S1_iter14,S1,41.520,10.0227,0.0223,-0.1684,0.2479,-1.6539,0.0172,0,0.1702,0.6050,0.9716,0.9517,0.9134,0,0,0.4944,0.1456,0,0,0,
Team05_S1_iter14,S1,41.530,10.0251,0.0240,-0.2132,0.2424,-4.3537,0.0223,0,0.0962,0.4764,0.9462,1.0000,0.9765,0,0,0.7410,-0.1010,0,0,0,
Team05_S1_iter14,S1,41.540,10.0276,0.0308,-0.2171,0.2582,-1.6508,0.0240,0,0.0557,0.4496,0.9171,0.9238,1.0000,0,0,0.4690,0.1710,0,0,0,
Team05_S1_iter14,S1,41.550,10.0300,0.0305,-0.2773,0.2403,-5.8457,0.0308,0,0.0452,0.2902,0.7882,0.4973,0.5949,0,0,0.8790,-0.2390,0,0,0,
Team05_S1_iter14,S1,41.560,10.0324,0.0292,-0.2567,0.2561,0.1030,0.0305,0,0.0558,0.2976,0.7848,0.4815,0.5723,0,0,0.3152,0.3248,0,0,0,
Team05_S1_iter14,S1,41.570,10.0349,0.0204,-0.2310,0.2600,1.0875,0.0292,0,0.0946,0.3260,0.8251,0.6217,0.4882,0,0,0.2356,0.4044,0,0,0,
Team05_S1_iter14,S1,41.580,10.0376,0.0283,-0.1484,0.2747,7.4439,0.0204,0,0.1271,0.5777,0.9838,1.0000,0.9902,0,0,-0.3691,1.0000,0,1,0,
Team05_S1_iter14,S1,41.590,10.0401,0.0311,-0.2254,0.2531,-6.8767,0.0283,0,0.0293,0.3249,0.8277,0.6629,0.4058,0,0,0.9665,-0.3265,0,0,0,
Team05_S1_iter14,S1,41.600,10.0425,0.0312,-0.2501,0.2485,-2.4933,0.0311,0,0.0877,0.2717,0.7934,0.4393,0.6501,0,0,0.5661,0.0739,0,0,0,
Team05_S1_iter14,S1,41.610,10.0450,0.0319,-0.2596,0.2557,-0.1985,0.0312,0,0.0453,0.2391,0.7500,0.4447,0.6213,0,0,0.3434,0.2966,0,0,0,
Team05_S1_iter14,S1,41.620,10.0475,0.0267,-0.2704,0.2552,-0.7492,0.0319,0,0.0443,0.2538,0.7409,0.4064,0.6976,0,0,0.3949,0.2451,0,0,0,
Team05_S1_iter14,S1,41.630,10.0500,0.0219,-0.2198,0.2608,4.2911,0.0267,0,0.0574,0.3569,0.8610,0.7814,0.2148,0,0,-0.0775,0.7175,0,0,0,
Team05_S1_iter14,S1,41.640,10.0525,0.0218,-0.1974,0.2547,3.9652,0.0219,0,0.1198,0.4501,0.9489,0.9853,0.9863,0,0,-0.0531,0.6931,0,0,0,
Team05_S1_iter14,S1,41.650,10.0550,0.0265,-0.1857,0.2560,-0.0258,0.0218,0,0.0864,0.5016,0.9365,0.9725,0.9527,0,0,0.3263,0.3137,0,0,0,
Team05_S1_iter14,S1,41.660,10.0574,0.0268,-0.2288,0.2427,-3.9828,0.0264,0,0.0942,0.3944,0.8739,0.7966,0.1728,0,0,0.7070,-0.0670,0,0,0,
Team05_S1_iter14,S1,41.670,10.0599,0.0290,-0.2258,0.2548,-0.2949,0.0268,0,0.0833,0.3976,0.8626,0.8026,0.2226,0,0,0.3612,0.2788,0,0,0,
Team05_S1_iter14,S1,41.680,10.0623,0.0252,-0.2394,0.2483,-1.8999,0.0290,0,0.0499,0.3054,0.8359,0.6514,0.4932,0,0,0.5143,0.1257,0,0,0,
Team05_S1_iter14,S1,41.690,10.0648,0.0300,-0.2090,0.2573,3.0526,0.0252,0,0.0550,0.3861,0.9355,0.8657,0.0451,0,0,0.0357,0.6043,0,0,0,
Team05_S1_iter14,S1,41.700,10.0673,0.0305,-0.2613,0.2539,-4.1891,0.0299,0,0.0684,0.3222,0.8035,0.5650,0.5445,0,0,0.7149,-0.0749,0,0,0,
Team05_S1_iter14,S1,41.710,10.0697,0.0309,-0.2614,0.2545,-0.5906,0.0305,0,0.0174,0.2429,0.7644,0.4922,0.5912,0,0,0.3855,0.2545,0,0,0,
Team05_S1_iter14,S1,41.720,10.0722,0.0273,-0.2583,0.2555,-0.4260,0.0309,0,0.0308,0.2636,0.7459,0.4875,0.6068,0,0,0.3646,0.2754,0,0,0,
Team05_S1_iter14,S1,41.730,10.0748,0.0319,-0.2333,0.2657,3.0198,0.0273,0,0.0645,0.3882,0.8374,0.7695,0.3052,0,0,0.0512,0.5888,0,0,0,
Team05_S1_iter14,S1,41.740,10.0772,0.0372,-0.2746,0.2506,-4.0278,0.0318,0,0.0596,0.2413,0.7341,0.3677,0.7122,0,0,0.7033,-0.0633,0,0,0,
Team05_S1_iter14,S1,41.750,10.0795,0.0288,-0.3201,0.2355,-4.6363,0.0372,0,0.0456,0.1476,0.5975,0.9824,0.9921,0,0,0.7724,-0.1324,0,0,0,
Team05_S1_iter14,S1,41.760,10.0819,0.0253,-0.2416,0.2608,7.0389,0.0288,0,0.0615,0.3146,0.7871,0.6765,0.4473,0,0,-0.3370,0.9770,0,0,0,
Team05_S1_iter14,S1,41.770,10.0845,0.0305,-0.2069,0.2629,2.9762,0.0252,0,0.0690,0.3879,0.9149,0.8669,0.0693,0,0,0.0512,0.5888,0,0,0,
Team05_S1_iter14,S1,41.780,10.0869,0.0207,-0.2475,0.2426,-4.5292,0.0305,0,0.0713,0.2840,0.7918,0.5336,0.5876,0,0,0.7567,-0.1167,0,0,0,
Team05_S1_iter14,S1,41.790,10.0891,0.0261,-0.1727,0.2351,7.8089,0.0207,0,0.1116,0.5310,0.9986,0.9936,0.9656,0,0,-0.4496,1.0000,0,1,0,
Team05_S1_iter14,S1,41.800,10.0916,0.0298,-0.2247,0.2489,-4.6980,0.0261,0,0.0438,0.3874,0.8696,0.8223,0.1324,0,0,0.7668,-0.1268,0,0,0,
Team05_S1_iter14,S1,41.810,10.0940,0.0325,-0.2610,0.2515,-3.2522,0.0297,0,0.0250,0.3057,0.8177,0.6037,0.5449,0,0,0.6307,0.0093,0,0,0,
Team05_S1_iter14,S1,41.820,10.0965,0.0295,-0.2876,0.2560,-2.5733,0.0325,0,0.0406,0.2561,0.7257,0.2760,0.7535,0,0,0.5612,0.0788,0,0,0,
Team05_S1_iter14,S1,41.830,10.0990,0.0253,-0.2682,0.2607,2.4945,0.0295,0,0.0826,0.3014,0.8517,0.5617,0.5228,0,0,0.0944,0.5456,0,0,0,
Team05_S1_iter14,S1,41.840,10.1015,0.0254,-0.2376,0.2559,3.3903,0.0253,0,0.0915,0.3735,0.9186,0.8918,0.0567,0,0,0.0021,0.6379,0,0,0,
Team05_S1_iter14,S1,41.850,10.1040,0.0192,-0.2237,0.2558,-0.1434,0.0254,0,0.0533,0.4285,0.9036,0.9039,0.0307,0,0,0.3385,0.3015,0,0,0,
Team05_S1_iter14,S1,41.860,10.1065,0.0203,-0.1708,0.2631,5.1825,0.0192,0,0.1524,0.5698,0.9699,0.9765,0.9962,0,0,-0.1599,0.7999,0,0,0,
Team05_S1_iter14,S1,41.870,10.1090,0.0142,-0.1862,0.2529,-0.8761,0.0203,0,0.1191,0.4862,0.9753,0.9904,0.9237,0,0,0.4159,0.2241,0,0,0,
Team05_S1_iter14,S1,41.880,10.1117,0.0132,-0.1259,0.2712,5.2307,0.0142,0,0.2347,0.6910,0.1364,0.8402,0.8937,0,0,-0.1574,0.7974,0,0,0,
Team05_S1_iter14,S1,41.890,10.1142,0.0019,-0.1397,0.2548,0.6849,0.0132,0,0.2045,0.7099,0.2099,0.8036,0.8900,0,0,0.2488,0.3912,0,0,0,
Team05_S1_iter14,S1,41.900,10.1161,0.0023,-0.0288,0.1890,8.5528,0.0018,0,0.4972,0.9340,0.9695,0.9831,0.6077,0,0,-0.5871,1.0000,0,1,0,
Team05_S1_iter14,S1,41.910,10.1187,0.0068,-0.0444,0.2554,-0.3047,0.0023,0,0.4930,0.9462,1.0000,1.0000,0.5675,0,0,0.3558,0.2842,0,0,0,
