time,e_line,u_L,u_R,v,omega,fault_flag
38.12,0.0486835290941088,-1,1,0.6,10,0
38.13,0.0487062276759972,-1,1,0.6,10,0
38.14,0.0487287314330399,-1,1,0.6,10,0
38.15,0.0487510402752218,-1,1,0.6,10,0
38.16,0.0487731541133076,-1,1,0.6,10,0
38.17,0.048795072858842,-1,1,0.6,10,0
38.18,0.0488167964241501,-1,1,0.6,10,0
38.19,0.0488383247223375,-1,1,0.6,10,0
38.2,0.0488596576672911,-1,1,0.6,10,0
38.21,0.0488807951736793,-1,1,0.6,10,0
38.22,0.0489017371569519,-1,1,0.6,10,0
38.23,0.0489224835333411,-1,1,0.6,10,0
38.24,0.0489430342198613,-1,1,0.6,10,0
38.25,0.04896338913431,-1,1,0.6,10,0
38.26,0.0489835481952674,-1,1,0.6,10,0
38.27,0.0490035113220973,-1,1,0.6,10,0
38.28,0.0490232784349473,-1,1,0.6,10,0
38.29,0.0490428494547489,-1,1,0.6,10,0
38.3,0.0490622243032181,-1,1,0.6,10,0
38.31,0.0490814029028555,-1,1,0.6,10,0
38.32,0.0491003851769467,-1,1,0.6,10,0
38.33,0.0491191710495627,-1,1,0.6,10,0
38.34,0.0491377604455599,-1,1,0.6,10,0
38.35,0.0491561532905809,-1,1,0.6,10,0
38.36,0.0491743495110543,-1,1,0.6,10,0
38.37,0.0491923490341952,-1,1,0.6,10,0
38.38,0.0492101517880056,-1,1,0.6,10,0
38.39,0.0492277577012744,-1,1,0.6,10,0
38.4,0.049245166703578,-1,1,0.6,10,0
38.41,0.0492623787252805,-1,1,0.6,10,0
38.42,0.0492793936975338,-1,1,0.6,10,0
38.43,0.049296211552278,-1,1,0.6,10,0
38.44,0.0493128322222417,-1,1,0.6,10,0
38.45,0.0493292556409423,-1,1,0.6,10,0
38.46,0.0493454817426861,-1,1,0.6,10,0
38.47,0.0493615104625687,-1,1,0.6,10,0
38.48,0.0493773417364752,-1,1,0.6,10,0
38.49,0.0493929755010807,-1,1,0.6,10,0
38.5,0.04940841169385,-1,1,0.6,10,0
38.51,0.0494236502530384,-1,1,0.6,10,0
38.52,0.0494386911176917,-1,1,0.6,10,0
38.53,0.0494535342276465,-1,1,0.6,10,0
38.54,0.0494681795235303,-1,1,0.6,10,0
38.55,0.0494826269467619,-1,1,0.6,10,0
38.56,0.0494968764395517,-1,1,0.6,10,0
38.57,0.0495109279449018,-1,1,0.6,10,0
38.58,0.0495247814066061,-1,1,0.6,10,0
38.59,0.0495384367692508,-1,1,0.6,10,0
38.6,0.0495518939782145,-1,1,0.6,10,0
38.61,0.0495651529796683,-1,1,0.6,10,0
38.62,0.0495782137205763,-1,1,0.6,10,0
38.63,0.0495910761486956,-1,1,0.6,10,0
38.64,0.0496037402125763,-1,1,0.6,10,0
38.65,0.0496162058615624,-1,1,0.6,10,0
38.66,0.0496284730457911,-1,1,0.6,10,0
38.67,0.0496405417161939,-1,1,0.6,10,0
38.68,0.0496524118244959,-1,1,0.6,10,0
38.69,0.0496640833232169,-1,1,0.6,10,0
38.7,0.0496755561656708,-1,1,0.6,10,0
38.71,0.0496868303059663,-1,1,0.6,10,0
38.72,0.0496979056990068,-1,1,0.6,10,0
38.73,0.0497087823004907,-1,1,0.6,10,0
38.74,0.0497194600669118,-1,1,0.6,10,0
38.75,0.0497299389555588,-1,1,0.6,10,0
38.76,0.0497402189245164,-1,1,0.6,10,0
38.77,0.0497502999326645,-1,1,0.6,10,0
38.78,0.0497601819396793,-1,1,0.6,10,0
38.79,0.0497698649060326,-1,1,0.6,10,0
38.8,0.0497793487929927,-1,1,0.6,10,0
38.81,0.049788633562624,-1,1,0.6,10,0
38.82,0.0497977191777875,-1,1,0.6,10,0
38.83,0.0498066056021406,-1,1,0.6,10,0
38.84,0.0498152928001377,-1,1,0.6,10,0
38.85,0.04982378073703,-1,1,0.6,10,0
38.86,0.0498320693788659,-1,1,0.6,10,0
38.87,0.0498401586924906,-1,1,0.6,10,0
38.88,0.049848048645547,-1,1,0.6,10,0
38.89,0.0498557392064753,-1,1,0.6,10,0
38.9,0.0498632303445133,-1,1,0.6,10,0
38.91,0.0498705220296964,-1,1,0.6,10,0
38.92,0.0498776142328578,-1,1,0.6,10,0
38.93,0.0498845069256288,-1,1,0.6,10,0
38.94,0.0498912000804386,-1,1,0.6,10,0
38.95,0.0498976936705147,-1,1,0.6,10,0
38.96,0.0499039876698825,-1,1,0.6,10,0
38.97,0.0499100820533663,-1,1,0.6,10,0
38.98,0.0499159767965883,-1,1,0.6,10,0
38.99,0.0499216718759698,-1,1,0.6,10,0
39,0.0499271672687303,-1,1,0.6,10,0
39.01,0.0499324629528882,-1,1,0.6,10,0
39.02,0.049937558907261,-1,1,0.6,10,0
39.03,0.0499424551114647,-1,1,0.6,10,0
39.04,0.0499471515459145,-1,1,0.6,10,0
39.05,0.0499516481918248,-1,1,0.6,10,0
39.06,0.0499559450312089,-1,1,0.6,10,0
39.07,0.0499600420468795,-1,1,0.6,10,0
39.08,0.0499639392224485,-1,1,0.6,10,0
39.09,0.0499676365423272,-1,1,0.6,10,0
39.1,0.0499711339917264,-1,1,0.6,10,0
39.11,0.0499744315566562,-1,1,0.6,10,0
39.12,0.0499775292239265,-1,1,0.6,10,0
39.13,0.0499804269811465,-1,1,0.6,10,0
39.14,0.0499831248167252,-1,1,0.6,10,0
39.15,0.0499856227198713,-1,1,0.6,10,0
39.16,0.0499879206805932,-1,1,0.6,10,0
39.17,0.0499900186896989,-1,1,0.6,10,0
39.18,0.0499919167387966,-1,1,0.6,10,0
39.19,0.049993614820294,-1,1,0.6,10,0
39.2,0.0499951129273988,-1,1,0.6,10,0
39.21,0.0499964110541185,-1,1,0.6,10,0
39.22,0.0499975091952606,-1,1,0.6,10,0
39.23,0.0499984073464327,-1,1,0.6,10,0
39.24,0.049999105504042,-1,1,0.6,10,0
39.25,0.0499996036652959,-1,1,0.6,10,0
39.26,0.0499999018282019,-1,1,0.6,10,0
39.27,0.0499999999915672,-1,1,0.6,10,0
39.28,0.0499998981549993,-1,1,0.6,10,0
39.29,0.0499995963189053,-1,1,0.6,10,0
39.3,0.0499990944844928,-1,1,0.6,10,0
39.31,0.049998392653769,-1,1,0.6,10,0
39.32,0.0499974908295412,-1,1,0.6,10,0
39.33,0.0499963890154168,-1,1,0.6,10,0
39.34,0.049995087215803,-1,1,0.6,10,0
39.35,0.0499935854359069,-1,1,0.6,10,0
39.36,0.0499918836817358,-1,1,0.6,10,0
39.37,0.0499899819600967,-1,1,0.6,10,0
39.38,0.0499878802785963,-1,1,0.6,10,0
39.39,0.0499855786456415,-1,1,0.6,10,0
39.4,0.0499830770704387,-1,1,0.6,10,0
39.41,0.0499803755629943,-1,1,0.6,10,0
39.42,0.0499774741341143,-1,1,0.6,10,0
39.43,0.0499743727954044,-1,1,0.6,10,0
39.44,0.0499710715592699,-1,1,0.6,10,0
39.45,0.0499675704389159,-1,1,0.6,10,0
39.46,0.0499638694483466,-1,1,0.6,10,0
39.47,0.0499599686023663,-1,1,0.6,10,0
39.48,0.0499558679165781,-1,1,0.6,10,0
39.49,0.0499515674073849,-1,1,0.6,10,0
39.5,0.0499470670919886,-1,1,0.6,10,0
39.51,0.0499423669883906,-1,1,0.6,10,0
39.52,0.0499374671153912,-1,1,0.6,10,0
39.53,0.0499323674925899,-1,1,0.6,10,0
39.54,0.0499270681403852,-1,1,0.6,10,0
39.55,0.0499215690799746,-1,1,0.6,10,0
39.56,0.0499158703333542,-1,1,0.6,10,0
39.57,0.049909971923319,-1,1,0.6,10,0
39.58,0.0499038738734626,-1,1,0.6,10,0
39.59,0.0498975762081773,-1,1,0.6,10,0
39.6,0.0498910789526537,-1,1,0.6,10,0
39.61,0.0498843821328808,-1,1,0.6,10,0
39.62,0.0498774857756459,-1,1,0.6,10,0
39.63,0.0498703899085344,-1,1,0.6,10,0
39.64,0.0498630945599298,-1,1,0.6,10,0
39.65,0.0498555997590134,-1,1,0.6,10,0
39.66,0.0498479055357644,-1,1,0.6,10,0
39.67,0.0498400119209597,-1,1,0.6,10,0
39.68,0.0498319189461739,-1,1,0.6,10,0
39.69,0.0498236266437787,-1,1,0.6,10,0
39.7,0.0498151350469433,-1,1,0.6,10,0
39.71,0.0498064441896342,-1,1,0.6,10,0
39.72,0.0497975541066147,-1,1,0.6,10,0
39.73,0.0497884648334452,-1,1,0.6,10,0
39.74,0.0497791764064827,-1,1,0.6,10,0
39.75,0.049769688862881,-1,1,0.6,10,0
39.76,0.0497600022405902,-1,1,0.6,10,0
39.77,0.0497501165783568,-1,1,0.6,10,0
39.78,0.0497400319157234,-1,1,0.6,10,0
39.79,0.0497297482930286,-1,1,0.6,10,0
39.8,0.049719265751407,-1,1,0.6,10,0
39.81,0.0497085843327887,-1,1,0.6,10,0
39.82,0.0496977040798993,-1,1,0.6,10,0
39.83,0.0496866250362599,-1,1,0.6,10,0
39.84,0.0496753472461866,-1,1,0.6,10,0
39.85,0.0496638707547905,-1,1,0.6,10,0
39.86,0.0496521956079776,-1,1,0.6,10,0
39.87,0.0496403218524485,-1,1,0.6,10,0
39.88,0.0496282495356982,-1,1,0.6,10,0
39.89,0.0496159787060159,-1,1,0.6,10,0
39.9,0.0496035094124849,-1,1,0.6,10,0
39.91,0.0495908417049824,-1,1,0.6,10,0
39.92,0.0495779756341792,-1,1,0.6,10,0
39.93,0.0495649112515396,-1,1,0.6,10,0
39.94,0.0495516486093211,-1,1,0.6,10,0
39.95,0.0495381877605742,-1,1,0.6,10,0
39.96,0.0495245287591423,-1,1,0.6,10,0
39.97,0.0495106716596614,-1,1,0.6,10,0
39.98,0.0494966165175599,-1,1,0.6,10,0
39.99,0.0494823633890583,-1,1,0.6,10,0
40,NaN,1,1,0.6,0,1
40.01,NaN,1,1,0.6,0,1
40.02,NaN,1,1,0.6,0,1
40.03,NaN,1,1,0.6,0,1
40.04,NaN,1,1,0.6,0,1
40.05,NaN,1,1,0.6,0,1
40.06,NaN,1,1,0.6,0,1
40.07,NaN,1,1,0.6,0,1
40.08,NaN,1,1,0.6,0,1
40.09,NaN,1,1,0.6,0,1
40.1,NaN,1,1,0.6,0,1
40.11,NaN,1,1,0.6,0,1
40.12,NaN,1,1,0.6,0,1
40.13,NaN,1,1,0.6,0,1
40.14,NaN,1,1,0.6,0,1
40.15,NaN,1,1,0.6,0,1
40.16,NaN,1,1,0.6,0,1
40.17,NaN,1,1,0.6,0,1
40.18,NaN,1,1,0.6,0,1
40.19,NaN,1,1,0.6,0,1
40.2,NaN,1,1,0.6,0,1
40.21,NaN,1,1,0.6,0,1
40.22,NaN,1,1,0.6,0,1
40.23,NaN,1,1,0.6,0,1
40.24,NaN,1,1,0.6,0,1
40.25,NaN,1,1,0.6,0,1
40.26,NaN,1,1,0.6,0,1
40.27,NaN,1,1,0.6,0,1
40.28,NaN,1,1,0.6,0,1
40.29,NaN,1,1,0.6,0,1
40.3,NaN,1,1,0.6,0,1
40.31,NaN,1,1,0.6,0,1
40.32,NaN,1,1,0.6,0,1
40.33,NaN,1,1,0.6,0,1
40.34,NaN,1,1,0.6,0,1
40.35,NaN,1,1,0.6,0,1
40.36,NaN,1,1,0.6,0,1
40.37,NaN,1,1,0.6,0,1
40.38,NaN,1,1,0.6,0,1
40.39,NaN,1,1,0.6,0,1
40.4,NaN,1,1,0.6,0,1
40.41,NaN,1,1,0.6,0,1
40.42,NaN,1,1,0.6,0,1
40.43,NaN,1,1,0.6,0,1
40.44,NaN,1,1,0.6,0,1
40.45,NaN,1,1,0.6,0,1
40.46,NaN,1,1,0.6,0,1
40.47,NaN,1,1,0.6,0,1
40.48,NaN,1,1,0.6,0,1
40.49,NaN,1,1,0.6,0,1
40.5,NaN,1,1,0.6,0,1
40.51,NaN,1,1,0.6,0,1
40.52,NaN,1,1,0.6,0,1
40.53,NaN,1,1,0.6,0,1
40.54,NaN,1,1,0.6,0,1
40.55,NaN,1,1,0.6,0,1
40.56,NaN,1,1,0.6,0,1
40.57,NaN,1,1,0.6,0,1
40.58,NaN,1,1,0.6,0,1
40.59,NaN,1,1,0.6,0,1
40.6,NaN,1,1,0.6,0,1
40.61,NaN,1,1,0.6,0,1
40.62,NaN,1,1,0.6,0,1
40.63,NaN,1,1,0.6,0,1
40.64,NaN,1,1,0.6,0,1
40.65,NaN,1,1,0.6,0,1
40.66,NaN,1,1,0.6,0,1
40.67,NaN,1,1,0.6,0,1
40.68,NaN,1,1,0.6,0,1
40.69,NaN,1,1,0.6,0,1
40.7,NaN,1,1,0.6,0,1
40.71,NaN,1,1,0.6,0,1
40.72,NaN,1,1,0.6,0,1
40.73,NaN,1,1,0.6,0,1
40.74,NaN,1,1,0.6,0,1
40.75,NaN,1,1,0.6,0,1
40.76,NaN,1,1,0.6,0,1
40.77,NaN,1,1,0.6,0,1
40.78,NaN,1,1,0.6,0,1
40.79,NaN,1,1,0.6,0,1
40.8,NaN,1,1,0.6,0,1
40.81,NaN,1,1,0.6,0,1
40.82,NaN,1,1,0.6,0,1
40.83,NaN,1,1,0.6,0,1
40.84,NaN,1,1,0.6,0,1
40.85,NaN,1,1,0.6,0,1
40.86,NaN,1,1,0.6,0,1
40.87,NaN,1,1,0.6,0,1
40.88,NaN,1,1,0.6,0,1
40.89,NaN,1,1,0.6,0,1
40.9,NaN,1,1,0.6,0,1
40.91,NaN,1,1,0.6,0,1
40.92,NaN,1,1,0.6,0,1
40.93,NaN,1,1,0.6,0,1
40.94,NaN,1,1,0.6,0,1
40.95,NaN,1,1,0.6,0,1
40.96,NaN,1,1,0.6,0,1
40.97,NaN,1,1,0.6,0,1
40.98,NaN,1,1,0.6,0,1
40.99,NaN,1,1,0.6,0,1
41,NaN,1,1,0.6,0,1
41.01,NaN,1,1,0.6,0,1
41.02,NaN,1,1,0.6,0,1
41.03,NaN,1,1,0.6,0,1
41.04,NaN,1,1,0.6,0,1
41.05,NaN,1,1,0.6,0,1
41.06,NaN,1,1,0.6,0,1
41.07,NaN,1,1,0.6,0,1
41.08,NaN,1,1,0.6,0,1
41.09,NaN,1,1,0.6,0,1
41.1,NaN,1,1,0.6,0,1
41.11,NaN,1,1,0.6,0,1
41.12,NaN,1,1,0.6,0,1
41.13,NaN,1,1,0.6,0,1
41.14,NaN,1,1,0.6,0,1
41.15,NaN,1,1,0.6,0,1
41.16,NaN,1,1,0.6,0,1
41.17,NaN,1,1,0.6,0,1
41.18,NaN,1,1,0.6,0,1
41.19,NaN,1,1,0.6,0,1
41.2,NaN,1,1,0.6,0,1
41.21,NaN,1,1,0.6,0,1
41.22,NaN,1,1,0.6,0,1
41.23,NaN,1,1,0.6,0,1
41.24,NaN,1,1,0.6,0,1
41.25,NaN,1,1,0.6,0,1
41.26,NaN,1,1,0.6,0,1
41.27,NaN,1,1,0.6,0,1
41.28,NaN,1,1,0.6,0,1
41.29,NaN,1,1,0.6,0,1
41.3,NaN,1,1,0.6,0,1
41.31,NaN,1,1,0.6,0,1
41.32,NaN,1,1,0.6,0,1
41.33,NaN,1,1,0.6,0,1
41.34,NaN,1,1,0.6,0,1
41.35,NaN,1,1,0.6,0,1
41.36,NaN,1,1,0.6,0,1
41.37,NaN,1,1,0.6,0,1
41.38,NaN,1,1,0.6,0,1
41.39,NaN,1,1,0.6,0,1
41.4,NaN,1,1,0.6,0,1
41.41,NaN,1,1,0.6,0,1
41.42,NaN,1,1,0.6,0,1
41.43,NaN,1,1,0.6,0,1
41.44,NaN,1,1,0.6,0,1
41.45,NaN,1,1,0.6,0,1
41.46,NaN,1,1,0.6,0,1
41.47,NaN,1,1,0.6,0,1
41.48,NaN,1,1,0.6,0,1
41.49,NaN,1,1,0.6,0,1
41.5,NaN,1,1,0.6,0,1
41.51,NaN,1,1,0.6,0,1
41.52,NaN,1,1,0.6,0,1
41.53,NaN,1,1,0.6,0,1
41.54,NaN,1,1,0.6,0,1
41.55,NaN,1,1,0.6,0,1
41.56,NaN,1,1,0.6,0,1
41.57,NaN,1,1,0.6,0,1
41.58,NaN,1,1,0.6,0,1
41.59,NaN,1,1,0.6,0,1
41.6,NaN,1,1,0.6,0,1
41.61,NaN,1,1,0.6,0,1
41.62,NaN,1,1,0.6,0,1
41.63,NaN,1,1,0.6,0,1
41.64,NaN,1,1,0.6,0,1
41.65,NaN,1,1,0.6,0,1
41.66,NaN,1,1,0.6,0,1
41.67,NaN,1,1,0.6,0,1
41.68,NaN,1,1,0.6,0,1
41.69,NaN,1,1,0.6,0,1
41.7,NaN,1,1,0.6,0,1
41.71,NaN,1,1,0.6,0,1
41.72,NaN,1,1,0.6,0,1
41.73,NaN,1,1,0.6,0,1
41.74,NaN,1,1,0.6,0,1
41.75,NaN,1,1,0.6,0,1
41.76,NaN,1,1,0.6,0,1
41.77,NaN,1,1,0.6,0,1
41.78,NaN,1,1,0.6,0,1
41.79,NaN,1,1,0.6,0,1
41.8,NaN,1,1,0.6,0,1
41.81,NaN,1,1,0.6,0,1
41.82,NaN,1,1,0.6,0,1
41.83,NaN,1,1,0.6,0,1
41.84,NaN,1,1,0.6,0,1
41.85,NaN,1,1,0.6,0,1
41.86,NaN,1,1,0.6,0,1
41.87,NaN,1,1,0.6,0,1
41.88,NaN,1,1,0.6,0,1
41.89,NaN,1,1,0.6,0,1
41.9,NaN,1,1,0.6,0,1
41.91,NaN,1,1,0.6,0,1
41.92,NaN,1,1,0.6,0,1
41.93,NaN,1,1,0.6,0,1
41.94,NaN,1,1,0.6,0,1
41.95,NaN,1,1,0.6,0,1
41.96,NaN,1,1,0.6,0,1
41.97,NaN,1,1,0.6,0,1
41.98,NaN,1,1,0.6,0,1
41.99,NaN,1,1,0.6,0,1
42,NaN,1,1,0.6,0,1
42.01,NaN,1,1,0.6,0,1
42.02,NaN,1,1,0.6,0,1
42.03,NaN,1,1,0.6,0,1
42.04,NaN,1,1,0.6,0,1
42.05,NaN,1,1,0.6,0,1
42.06,NaN,1,1,0.6,0,1
42.07,NaN,1,1,0.6,0,1
42.08,NaN,1,1,0.6,0,1
42.09,NaN,1,1,0.6,0,1
42.1,NaN,1,1,0.6,0,1
42.11,NaN,1,1,0.6,0,1
42.12,NaN,1,1,0.6,0,1
42.13,NaN,1,1,0.6,0,1
42.14,NaN,1,1,0.6,0,1
42.15,NaN,1,1,0.6,0,1
42.16,NaN,1,1,0.6,0,1
42.17,NaN,1,1,0.6,0,1
42.18,NaN,1,1,0.6,0,1
42.19,NaN,1,1,0.6,0,1
42.2,NaN,1,1,0.6,0,1
42.21,NaN,1,1,0.6,0,1
42.22,NaN,1,1,0.6,0,1
42.23,NaN,1,1,0.6,0,1
42.24,NaN,1,1,0.6,0,1
42.25,NaN,1,1,0.6,0,1
42.26,NaN,1,1,0.6,0,1
42.27,NaN,1,1,0.6,0,1
42.28,NaN,1,1,0.6,0,1
42.29,NaN,1,1,0.6,0,1
42.3,NaN,1,1,0.6,0,1
42.31,NaN,1,1,0.6,0,1
42.32,NaN,1,1,0.6,0,1
42.33,NaN,1,1,0.6,0,1
42.34,NaN,1,1,0.6,0,1
42.35,NaN,1,1,0.6,0,1
42.36,NaN,1,1,0.6,0,1
42.37,NaN,1,1,0.6,0,1
42.38,NaN,1,1,0.6,0,1
42.39,NaN,1,1,0.6,0,1
42.4,NaN,1,1,0.6,0,1
42.41,NaN,1,1,0.6,0,1
42.42,NaN,1,1,0.6,0,1
42.43,NaN,1,1,0.6,0,1
42.44,NaN,1,1,0.6,0,1
42.45,NaN,1,1,0.6,0,1
42.46,NaN,1,1,0.6,0,1
42.47,NaN,1,1,0.6,0,1
42.48,NaN,1,1,0.6,0,1
42.49,NaN,1,1,0.6,0,1
42.5,NaN,1,1,0.6,0,1
42.51,NaN,1,1,0.6,0,1
42.52,NaN,1,1,0.6,0,1
42.53,NaN,1,1,0.6,0,1
42.54,NaN,1,1,0.6,0,1
42.55,NaN,1,1,0.6,0,1
42.56,NaN,1,1,0.6,0,1
42.57,NaN,1,1,0.6,0,1
42.58,NaN,1,1,0.6,0,1
42.59,NaN,1,1,0.6,0,1
42.6,NaN,1,1,0.6,0,1
42.61,NaN,1,1,0.6,0,1
42.62,NaN,1,1,0.6,0,1
42.63,NaN,1,1,0.6,0,1
42.64,NaN,1,1,0.6,0,1
42.65,NaN,1,1,0.6,0,1
42.66,NaN,1,1,0.6,0,1
42.67,NaN,1,1,0.6,0,1
42.68,NaN,1,1,0.6,0,1
42.69,NaN,1,1,0.6,0,1
42.7,NaN,1,1,0.6,0,1
42.71,NaN,1,1,0.6,0,1
42.72,NaN,1,1,0.6,0,1
42.73,NaN,1,1,0.6,0,1
42.74,NaN,1,1,0.6,0,1
42.75,NaN,1,1,0.6,0,1
42.76,NaN,1,1,0.6,0,1
42.77,NaN,1,1,0.6,0,1
42.78,NaN,1,1,0.6,0,1
42.79,NaN,1,1,0.6,0,1
42.8,NaN,1,1,0.6,0,1
42.81,NaN,1,1,0.6,0,1
42.82,NaN,1,1,0.6,0,1
42.83,NaN,1,1,0.6,0,1
42.84,NaN,1,1,0.6,0,1
42.85,NaN,1,1,0.6,0,1
42.86,NaN,1,1,0.6,0,1
42.87,NaN,1,1,0.6,0,1
42.88,NaN,1,1,0.6,0,1
42.89,NaN,1,1,0.6,0,1
42.9,NaN,1,1,0.6,0,1
42.91,NaN,1,1,0.6,0,1
42.92,NaN,1,1,0.6,0,1
42.93,NaN,1,1,0.6,0,1
42.94,NaN,1,1,0.6,0,1
42.95,NaN,1,1,0.6,0,1
42.96,NaN,1,1,0.6,0,1
42.97,NaN,1,1,0.6,0,1
42.98,NaN,1,1,0.6,0,1
42.99,NaN,1,1,0.6,0,1
43,NaN,1,1,0.6,0,1
43.01,NaN,1,1,0.6,0,1
43.02,NaN,1,1,0.6,0,1
43.03,NaN,1,1,0.6,0,1
43.04,NaN,1,1,0.6,0,1
43.05,NaN,1,1,0.6,0,1
43.06,NaN,1,1,0.6,0,1
43.07,NaN,1,1,0.6,0,1
43.08,NaN,1,1,0.6,0,1
43.09,NaN,1,1,0.6,0,1
43.1,NaN,1,1,0.6,0,1
43.11,NaN,1,1,0.6,0,1
43.12,NaN,1,1,0.6,0,1
43.13,NaN,1,1,0.6,0,1
43.14,NaN,1,1,0.6,0,1
43.15,NaN,1,1,0.6,0,1
43.16,NaN,1,1,0.6,0,1
43.17,NaN,1,1,0.6,0,1
43.18,NaN,1,1,0.6,0,1
43.19,NaN,1,1,0.6,0,1
43.2,NaN,1,1,0.6,0,1
43.21,NaN,1,1,0.6,0,1
43.22,NaN,1,1,0.6,0,1
43.23,NaN,1,1,0.6,0,1
43.24,NaN,1,1,0.6,0,1
43.25,NaN,1,1,0.6,0,1
43.26,NaN,1,1,0.6,0,1
43.27,NaN,1,1,0.6,0,1
43.28,NaN,1,1,0.6,0,1
43.29,NaN,1,1,0.6,0,1
43.3,NaN,1,1,0.6,0,1
43.31,NaN,1,1,0.6,0,1
43.32,NaN,1,1,0.6,0,1
43.33,NaN,1,1,0.6,0,1
43.34,NaN,1,1,0.6,0,1
43.35,NaN,1,1,0.6,0,1
43.36,NaN,1,1,0.6,0,1
43.37,NaN,1,1,0.6,0,1
43.38,NaN,1,1,0.6,0,1
43.39,NaN,1,1,0.6,0,1
43.4,NaN,1,1,0.6,0,1
43.41,NaN,1,1,0.6,0,1
43.42,NaN,1,1,0.6,0,1
43.43,NaN,1,1,0.6,0,1
43.44,NaN,1,1,0.6,0,1
43.45,NaN,1,1,0.6,0,1
43.46,NaN,1,1,0.6,0,1
43.47,NaN,1,1,0.6,0,1
43.48,NaN,1,1,0.6,0,1
43.49,NaN,1,1,0.6,0,1
43.5,NaN,1,1,0.6,0,1
43.51,NaN,1,1,0.6,0,1
43.52,NaN,1,1,0.6,0,1
43.53,NaN,1,1,0.6,0,1
43.54,NaN,1,1,0.6,0,1
43.55,NaN,1,1,0.6,0,1
43.56,NaN,1,1,0.6,0,1
43.57,NaN,1,1,0.6,0,1
43.58,NaN,1,1,0.6,0,1
43.59,NaN,1,1,0.6,0,1
43.6,NaN,1,1,0.6,0,1
43.61,NaN,1,1,0.6,0,1
43.62,NaN,1,1,0.6,0,1
43.63,NaN,1,1,0.6,0,1
43.64,NaN,1,1,0.6,0,1
43.65,NaN,1,1,0.6,0,1
43.66,NaN,1,1,0.6,0,1
43.67,NaN,1,1,0.6,0,1
43.68,NaN,1,1,0.6,0,1
43.69,NaN,1,1,0.6,0,1
43.7,NaN,1,1,0.6,0,1
43.71,NaN,1,1,0.6,0,1
43.72,NaN,1,1,0.6,0,1
43.73,NaN,1,1,0.6,0,1
43.74,NaN,1,1,0.6,0,1
43.75,NaN,1,1,0.6,0,1
43.76,NaN,1,1,0.6,0,1
43.77,NaN,1,1,0.6,0,1
43.78,NaN,1,1,0.6,0,1
43.79,NaN,1,1,0.6,0,1
43.8,NaN,1,1,0.6,0,1
43.81,NaN,1,1,0.6,0,1
43.82,NaN,1,1,0.6,0,1
43.83,NaN,1,1,0.6,0,1
43.84,NaN,1,1,0.6,0,1
43.85,NaN,1,1,0.6,0,1
43.86,NaN,1,1,0.6,0,1
43.87,NaN,1,1,0.6,0,1
43.88,NaN,1,1,0.6,0,1
43.89,NaN,1,1,0.6,0,1
43.9,NaN,1,1,0.6,0,1
43.91,NaN,1,1,0.6,0,1
43.92,NaN,1,1,0.6,0,1
43.93,NaN,1,1,0.6,0,1
43.94,NaN,1,1,0.6,0,1
43.95,NaN,1,1,0.6,0,1
43.96,NaN,1,1,0.6,0,1
43.97,NaN,1,1,0.6,0,1
43.98,NaN,1,1,0.6,0,1
43.99,NaN,1,1,0.6,0,1
44,NaN,1,1,0.6,0,1
44.01,NaN,1,1,0.6,0,1
44.02,NaN,1,1,0.6,0,1
44.03,NaN,1,1,0.6,0,1
44.04,NaN,1,1,0.6,0,1
44.05,NaN,1,1,0.6,0,1
44.06,NaN,1,1,0.6,0,1
44.07,NaN,1,1,0.6,0,1
44.08,NaN,1,1,0.6,0,1
44.09,NaN,1,1,0.6,0,1
44.1,NaN,1,1,0.6,0,1
44.11,NaN,1,1,0.6,0,1
44.12,NaN,1,1,0.6,0,1
44.13,NaN,1,1,0.6,0,1
44.14,NaN,1,1,0.6,0,1
44.15,NaN,1,1,0.6,0,1
44.16,NaN,1,1,0.6,0,1
44.17,NaN,1,1,0.6,0,1
44.18,NaN,1,1,0.6,0,1
44.19,NaN,1,1,0.6,0,1
44.2,NaN,1,1,0.6,0,1
44.21,NaN,1,1,0.6,0,1
44.22,NaN,1,1,0.6,0,1
44.23,NaN,1,1,0.6,0,1
44.24,NaN,1,1,0.6,0,1
44.25,NaN,1,1,0.6,0,1
44.26,NaN,1,1,0.6,0,1
44.27,NaN,1,1,0.6,0,1
44.28,NaN,1,1,0.6,0,1
44.29,NaN,1,1,0.6,0,1
44.3,NaN,1,1,0.6,0,1
44.31,NaN,1,1,0.6,0,1
44.32,NaN,1,1,0.6,0,1
44.33,NaN,1,1,0.6,0,1
44.34,NaN,1,1,0.6,0,1
44.35,NaN,1,1,0.6,0,1
44.36,NaN,1,1,0.6,0,1
44.37,NaN,1,1,0.6,0,1
44.38,NaN,1,1,0.6,0,1
44.39,NaN,1,1,0.6,0,1
44.4,NaN,1,1,0.6,0,1
44.41,NaN,1,1,0.6,0,1
44.42,NaN,1,1,0.6,0,1
44.43,NaN,1,1,0.6,0,1
44.44,NaN,1,1,0.6,0,1
44.45,NaN,1,1,0.6,0,1
44.46,NaN,1,1,0.6,0,1
44.47,NaN,1,1,0.6,0,1
44.48,NaN,1,1,0.6,0,1
44.49,NaN,1,1,0.6,0,1
44.5,NaN,1,1,0.6,0,1
44.51,NaN,1,1,0.6,0,1
44.52,NaN,1,1,0.6,0,1
44.53,NaN,1,1,0.6,0,1
44.54,NaN,1,1,0.6,0,1
